"ID","Number","Invoice Ref","Created","Updated","Author","Description","Property Ref","Property","Branch","Client Ref","Client","Billing Card Ref","Billing Card Name","Date","Due Date","Days Overdue","Last Reminder Sent At","Subtotal","Tax","Total","Credit Total","Status","Task Ref","Task Name","Task ID","Task Status","Task Cost Centre","Task Category","Task Service Group"
11132,"U0003997","W-00115-000181","2025-11-04 14:15:46","2025-11-30 03:05:46","Jade Ogony","","39678","49 Hotham Parade, Artarmon, NSW 2064","","","Lendlease Real Estate Investments Ltd C/- JLL","CO-1513","Jones Lang Lasalle","2025-11-04","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-20302","Fire Alarm Box Constantly Ringing ","20302","COMPLETE","","Callout","R DETECTION"
11089,"U0003986","Case #79","2025-11-03 15:35:50","2025-12-04 03:17:34","Jamie Wright","As per accepted defect quote QD-1563 dated 10-10-2025.","39933","Elizabeth Towers -  418A Elizabeth Street, Surry Hills, NSW 2010","","164","X Commercial","CO-1731","DB Property Services Pty Ltd","2025-11-03","2025-12-30",107,"","2108.8900","210.8900","2319.7800",0.00,"PAID","T-20397","Install Auto Door on EOT Facilities - to open on with fire alarm (Quote QD-1563)","20397","COMPLETE","","Repair","R DETECTION"
11078,"U0003977","","2025-11-03 11:08:20","2026-03-28 03:19:08","Jamie Wright","As per accepted defect quote QD-1607 dated 17-10-2025.","39A418 D AU059","Goodman AU059 - Lidcombe Business Park - Building D - 3-29 Birnie Avenue, Lidcombe NSW","","","johns Lyng Group","*None","Johns Lyng Commercial Builders","2025-11-03","2025-12-30",107,"","2633.6100","263.3600","2896.9700",0.00,"PAID","T-20134","Installation fire trip cable (Quote QD-1607)","20134","COMPLETE","","Repair","R DETECTION"
11077,"U0003976","PO#109-6106-819","2025-11-03 10:58:54","2025-11-30 03:05:57","Jamie Wright","Investigated area, emailed regarding options for installation of detector","39A231","Costco Marsden Park - 10 Langford Drive, Marsden Park, NSW 2765","","280","Costco Wholesale Auburn","CO-1742","Costco Wholesale Australia Pty Ltd","2025-11-03","2025-12-30",107,"","650.0000","65.0000","715.0000",0.00,"PAID","T-17062","Callout - Investigate Potential Smoke Detector Installation","17062","COMPLETE","","Callout","R DETECTION"
11076,"U0003975","Work Order Number: 0001048","2025-11-03 09:17:25","2025-11-30 03:05:57","Jamie Wright","As per accepted defect quote QD-1030 dated 02-07-2025.","39602","KB House - 72-76 Archer Street, Chatswood, NSW 2067","","728","Shead Real Estate Pty Ltd","CO-631","Shead First National Real Estate","2025-11-03","2025-12-30",107,"","399.2900","39.9300","439.2200",0.00,"PAID","T-19935","Monthly Defect July 2025 - (Quote QD-1030)","19935","COMPLETE","","Repair","R DETECTION"
11075,"U0003974","174744","2025-11-03 09:15:58","2026-01-24 03:17:39","Jamie Wright","As per accepted defect quote QD-1201 dated 07-08-2025.","39A266","BGIS Kiaora Lands - 451 New South Head Road, Double Bay, NSW  2028","","93","BGIS Pty Ltd","CO-2143","BGIS Pty Ltd ","2025-11-03","2025-12-30",107,"","9266.4000","926.6400","10193.0400",0.00,"PAID","T-15497","replacement of one M400 screen (Quote QD-1201)","15497","COMPLETE","","Repair","R DETECTION"
11074,"U0003973","W14692635","2025-11-03 09:14:06","2026-04-11 03:18:52","Jamie Wright","Revisit with x2 techs - fault on conventional zone ground floor .

Conventional zone runs into Classrooms that have started class .

6am - 8am window to further investigate
With two techs .

Contact Jamie 0450 856 300prior to attending site
He’ll sort access for the
Morning .

22/10 - job completed .no fault on FIP","39A497","ACU - Building 533 - 33 Berry Street, North Sydney - NSW 2055","","1072","Australian Catholic Universities (ACU)","CO-2387","Australian Catholic University (ACU)","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-15718","Please attend and investigate fault on the fire panel.","15718","COMPLETE","","Callout","R DETECTION"
11073,"U0003972","Work Order No: 318665 Purchase Order No: 555946","2025-11-03 09:12:51","2025-11-30 03:05:57","Jamie Wright","Attend early morning replace detector .

Board Meeting in office

23/10/25
Replaced faulty detector as per report
1 smoke photos in documents","39A428","Goodman AU820 - City West Office Park - Building A (Channel 10) -1-31 Saunders Street PYRMONT, NSW, 2009,","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-19709","inspect the FIP fault at Network Ten","19709","COMPLETE","","Callout","R DETECTION"
11072,"U0003971","Work Order No: 319464 Purchase Order No: 557114","2025-11-03 09:09:30","2025-12-05 03:10:52","Jamie Wright","Quote submitted for boom lift required for the replacement of the detector in fault","39A534 AU646","Goodman AU646 - 146 O'Riordan Street, Mascot, NSW 2020","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-20115","Smoke detector fault on FIP (Zone 3).","20115","COMPLETE","","Callout","R DETECTION"
11071,"U0003970","Work Order No: 319653 Purchase Order No: 557460","2025-11-03 08:55:31","2025-11-30 03:05:57","Jamie Wright","PA non-operational job in system to replace will order parts","39A420 AU079","AU079 Greystanes Park East - (BLDG 2) Marshall Batteries/Concept Paints 1 Reconciliation Rise PEMULWUY, 2145, NSW","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-20267","Supercharge - EWIS issue SEPT","20267","COMPLETE","","Callout","R DETECTION"
11070,"U0003969","Work Order Number: WP212207 Purchase Order Number","2025-11-03 08:53:36","2026-04-09 10:03:10","Jamie Wright","Checked history found no alarms or fault. Found supervisory tamper alarm adjusted Tamper alarm clear system normal","39A685","MONDC - 13 Bushmaster Avenue, Moorebank, NSW 2170","","","Primary Connect","CO-2529","Primary Connect","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"AUTHORISED","T-20301","Smoke detection","20301","COMPLETE","","Callout","R DETECTION"
11069,"U0003968","VGA0024461","2025-11-03 08:51:12","2025-12-24 03:01:01","Jamie Wright","Fault on Vesda comms room level 1 reset timer on filter fault cleared","39715","Volkswagen - 24 Muir Road, Chullora, NSW 2190","","961","Volkswagen Group Australia","CO-1763","Volkswagen Group Australia","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-20441","Lyndon has emailed a request for attendance to investigate Vesda fault level 1 comms room. 2025.","20441","COMPLETE","","Callout","R DETECTION"
11068,"U0003967","Work Order No: 320125 Purchase Order No: 558277","2025-11-03 08:49:55","2025-11-30 03:05:57","Jamie Wright","Checked system found no faults in history system all normal","39A536 A AU568","Goodman AU568 - Oakdale East Estate 1 - Latitude Drive, Horsley Park - NSW 2175","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-20428","FAS Fault  - Ground Floor Entry to Office","20428","COMPLETE","","Callout","R DETECTION"
11067,"U0003966","PURCHASE ORDER NO. 7300518543","2025-11-03 08:40:25","2026-03-29 03:19:43","Jamie Wright","As per accepted defect quote QD-1622 dated 21-10-2025.","39664","Veolia Water Treatment Plant -  1 East Parade, Fairfield, NSW 2165","","951","Veolia Water Operations Pty Ltd","CO-1732","Veolia Water Operation Pty Ltd","2025-11-03","2025-12-30",107,"","501.0000","50.1000","551.1000",0.00,"PAID","T-20607","Annual Testing September 2025 (Quote QD-1622)","20607","COMPLETE","","Repair","R DETECTION"
11066,"U0003965","Work Order No: 320179 Purchase Order No: 558395","2025-11-03 08:38:40","2025-12-05 03:10:52","Jamie Wright","As per accepted defect quote QD-1630 dated 22-10-2025.

Replace display on 1600 system now normal photos and documents","39A590 A AU210","Goodman AU210 -  Gateway Industrial Estate - Building A - 209-211 Walters Road, Arndell Park, NSW 2149","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-11-03","2025-12-30",107,"","1318.0000","131.8000","1449.8000",0.00,"PAID","T-20610","Monthly Testing October 2025 (Quote QD-1630)","20610","COMPLETE","","Repair","R DETECTION"
11065,"U0003964","A20051_2500061","2025-11-03 08:36:06","2026-01-17 03:04:12","Jamie Wright","As per accepted defect quote QD-1657 dated 27-10-2025.","39A506","Centuria - 160 Newton Road, Wetherill Park, NSW 2164","","243","Centuria Property Funds No. 2 Ltd ACF Centuria Institutional Investment No. 3 Ltd ATF CIP Sub Trust No. 4","CO-2122","Centuria Property Funds","2025-11-03","2025-12-30",107,"","520.0000","52.0000","572.0000",0.00,"PAID","T-20767","Monthly Testing October 2025 (Quote QD-1657)","20767","COMPLETE","","Repair","R DETECTION"
11064,"U0003963","Work Order Task : WOT0028169","2025-11-03 08:34:46","2025-11-30 03:05:57","Jamie Wright","28/10 - Investigated , fan controls not working .

Checked program found , fan controls - operating in zones and logics not meant to be in .

Rewrite fan control set up 16 modules ( 64 columns + 256 add ins .

uploaded old program to get system and fire trips up and running in mean time , tested with Darren from MEFP . Program a/h - ready for upload in morning .
29/10 reprogrammed FIP fan controls .

All completed.","39A499","ACU - Building 532 - 8-20 Napier Street, North Sydney, NSW 2055","","1072","Australian Catholic Universities (ACU)","CO-2387","Australian Catholic University (ACU)","2025-11-03","2025-12-30",107,"","2020.0000","202.0000","2222.0000",0.00,"PAID","T-20793","Investigate FIP","20793","COMPLETE","","Callout","R DETECTION"
11063,"U0003962","PO #: 6901555859 - Veronica Peharda","2025-11-03 08:27:22","2025-12-14 03:06:47","Jamie Wright","As per accepted defect quote QD-1665 dated 28-10-2025.","39A391","Becton Dickson - Level 4 - 66 Waterloo Road, Macquarie Park, NSW 2113","","85","Becton Dickinson Pty Ltd (BD)","CO-670","Becton Dickinson Pty Limited","2025-11-03","2025-12-30",107,"","682.8600","68.2900","751.1500",0.00,"PAID","T-20839","Annual Testing September 2025 (Quote QD-1665)","20839","COMPLETE","","Repair","R DETECTION"
11062,"U0003961","Work Order No. 297WAR2500132","2025-11-03 08:26:18","2025-11-30 03:05:57","Jamie Wright","Replaced faulty smoke detector in Fire stairs detector three system now normal","39A484","Warrick Lane - 81-95 Main Street, Blacktown, NSW 2148","","1122","Stanton Hillier Parker","CO-2689","Stanton Hillier Parker","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"AUTHORISED","T-20890","Faulty detector replacement","20890","COMPLETE","","Callout","R DETECTION"
11061,"U0003960","PO: 557114","2025-11-03 08:25:01","2025-12-20 03:02:37","Jamie Wright","As per accepted defect quote QD-1674 dated 30-10-2025.","39A534 AU646","Goodman AU646 - 146 O'Riordan Street, Mascot, NSW 2020","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-11-03","2025-12-30",107,"","2025.2000","202.5200","2227.7200",0.00,"AUTHORISED","T-20924","Replacement of fault detectors (Quote QD-1674)","20924","COMPLETE","","Repair","R DETECTION"
11060,"U0003959","917","2025-11-03 08:23:31","2026-02-21 03:14:40","Jamie Wright","Investigated alarms FIP -

Male toilet detector 45
Lift lobby 49
Shop 40 - 81

All went into pre alarm , alarm around 9pm .

Some program changes need to be done to FIP programming to activate right areas on EWIS .

Will make changes when annual testers are not onsite doing testing .

30/7 -

reprogrammed EWIS functions around network (main FIP , retail FIP ,building 3 FIP .)

Due to alarms / EWIS not activating in correct areas .

3 faults on FIP ,

Smoke detector in analogue fault in new tenancy WESTPAC . Concealed smoke has no access panel , unable to get to detector .
(Require ,builder to cut access hole to get to smoke detector in fault to be replaced . See pic attached

L6 D96 missing fault in Coles (due to construction works) they have another fire on site doing work

L6 D64 multi device ,Cole’s (due to construction works)

Just smoke detector in Westpac to repair. If BM could organise access .","39A378","Pacific Square - 717 Anzac Parade, Maroubra, NSW 2035","","","Excel Building Management","CO-031","Charter Hall Holdings Pty Ltd","2025-11-03","2025-12-30",107,"","1110.0000","111.0000","1221.0000",0.00,"PAID","T-14224","alarm activation investigation","14224","COMPLETE","","Callout","R DETECTION"
11059,"U0003958","CWO0627157","2025-11-03 08:20:15","2025-12-13 03:03:56","Jamie Wright","As per accepted defect quote QD-0377 dated 17-02-2025.","39A677","Mandarin Centre - 65 Albert Ave, Chatswood NSW 2067","","150","C/- Colliers Int’l Pty Ltd","CO-504","Colliers International","2025-11-03","2025-12-30",107,"","6109.5400","610.9500","6720.4900",0.00,"PAID","T-10243","Annual Defect 2025 - Detection, OWS and Failsafe. (Quote QD-0377)","10243","COMPLETE","","Repair","R DETECTION"
11058,"U0003957","P124628","2025-11-03 08:17:30","2026-02-28 03:09:36","Jamie Wright","As per accepted defect quote QD-1528 dated 02-10-2025.","39168","Andrews Meats - 38 Birnie Avenue, Lidcombe, NSW 2141","","37","Andrews Meat Industries Pty Ltd","CO-595","Andrews Meat Industries Pty Ltd","2025-11-03","2025-12-30",107,"","768.0900","76.8100","844.9000",0.00,"PAID","T-19120","Monthly Testing September 2025 (Quote QD-1528)","19120","COMPLETE","","Repair","R DETECTION"
11057,"U0003956","Work Order No: 316098 Purchase Order No: 551108","2025-11-03 08:08:28","2025-12-05 03:10:52","Jamie Wright","As per accepted defect quote QD-1358 dated 02-09-2025.","39A420 AU079","AU079 Greystanes Park East - (BLDG 2) Marshall Batteries/Concept Paints 1 Reconciliation Rise PEMULWUY, 2145, NSW","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-11-03","2025-12-30",107,"","2910.2000","291.0200","3201.2200",0.00,"PAID","T-17895","Monthly testing September 2025 (Quote QD-1358)","17895","COMPLETE","","Repair","R DETECTION"
11056,"U0003955","PO # : 109-6108-387.","2025-11-03 08:04:24","2025-11-30 03:05:57","Jamie Wright","Attend site for fire evacuation drill
Works complete","39A231","Costco Marsden Park - 10 Langford Drive, Marsden Park, NSW 2765","","280","Costco Wholesale Auburn","CO-1742","Costco Wholesale Australia Pty Ltd","2025-11-03","2025-12-30",107,"","460.0000","46.0000","506.0000",0.00,"PAID","T-19075","conduct a mock evacuation","19075","COMPLETE","","Callout","R DETECTION"
10990,"U0003950","5200266095","2025-10-31 13:08:56","2026-02-17 08:57:27","Jamie Wright","As per accepted defect quote QD-1495 dated 26-09-2025.

Isolations completed Stage 1 - partial invoice.

13/10 till 19/10 - 0700 till 1500
20/10 till 28/10 - 1100 till 1900
30/10 - 0700 till 1500","39A537","Coles CFC - 154 Cowpasture Road, Wetherill Park, NSW 2164","","","The Trustee for Charter Hall Prime Industrial Fund C/- CBRE Pty Ltd CBRE","CO-2099","Retail Ready Operations Australia","2025-10-31","2025-11-30",137,"","7500.0000","750.0000","8250.0000",0.00,"PAID","T-19017","Ocado Isolation (Quote QD-1495)","19017","COMPLETE","","Repair","R DETECTION"
10762,"U0003919","4100172511","2025-10-29 10:47:54","2025-12-12 03:11:09","Jade Ogony","As per accepted defect quote QD-1560 dated 08-10-2025.","39A671","State Library of NSW - 1 Shakespeare Place, Sydney, NSW 2000","","1124","State Library of NSW","CO-2703","Library Council of NSW","2025-10-29","2025-11-30",137,"","11202.1200","1120.2100","12322.3300",0.00,"PAID","T-19406","Fire Trip Installation (Quote QD-1560)","19406","COMPLETE","","Repair","R DETECTION"
10761,"U0003918","W-00077-000212","2025-10-29 10:43:46","2025-11-26 03:09:26","Jade Ogony","","39A460","Visy Recycling - 112 Euston Road, Alexandria, NSW 2015","","","Jones Lang LaSalle (NSW) Pty Ltd","CO-1513","Jones Lang Lasalle","2025-10-29","2025-11-30",137,"","460.0000","46.0000","506.0000",0.00,"PAID","T-20050","Investigate and resolve VESDA L2-D7 fault on FIP ","20050","COMPLETE","","Callout","R DETECTION"
10760,"U0003917","W14968347","2025-10-29 10:37:03","2026-03-01 03:09:08","Jade Ogony","As per accepted defect quote QD-1626 dated 22-10-2025.","39A789","7 Distribution Dr., Orchard Hills","","","Knight Frank","CO-070","Knight Frank Australia Pty","2025-10-29","2025-11-30",137,"","537.5000","53.7500","591.2500",0.00,"PAID","T-20463","Monthly Testing October 2025 (Quote QD-1626)","20463","COMPLETE","","Repair","R DETECTION"
